ID;Vorname;Nachname;Angezeigter Name;Verein;Position;Marktwert;Probability;exp_games;Erwartete Spiele;exp_gd;Erwartete Tordifferenz
pl-k00149093;Himad;Abdelli;Himad Abdelli;Algerien;MIDFIELDER;2000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00149102;Robin;Risser;Robin Risser;Frankreich;GOALKEEPER;2000000;0.0;6.141;0.0;7.58;0.0
pl-k00149128;Kevin Lenini;Goncalves Pereira da Pina;Kevin Pina;Kap Verde;MIDFIELDER;2000000;0.5;3.272;1.636;-5.876;-2.938
pl-k00149146;Ibrahim;Maza;Ibrahim Maza;Algerien;MIDFIELDER;6000000;0.5;3.705;1.852;-2.846;-1.423
pl-k00149335;Mats;Wieffer;Mats Wieffer;Niederlande;MIDFIELDER;4000000;0.0;5.268;0.0;3.773;0.0
pl-k00149496;Dailon;Rocha Livramento do Rosario;Dailon Livramento;Kap Verde;FORWARD;1000000;0.5;3.272;1.636;-5.876;-2.938
pl-k00149648;Yousef;Qashi;Yousef Qashi;Jordanien;MIDFIELDER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00149895;Mehdi;Dorval;Mehdi Dorval;Algerien;DEFENDER;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00150098;Guela;Doué;Guela Doué;Elfenbeinküste;DEFENDER;4000000;1.0;3.89;3.89;-2.143;-2.143
pl-k00150138;Esmir;Bajraktarevic;Esmir Bajraktarevic;Bosnien-Herzegowina;MIDFIELDER;4000000;1.0;3.738;3.738;-2.61;-2.61
pl-k00150653;Oscar;Bobb;Oscar Bobb;Norwegen;MIDFIELDER;4000000;0.0;4.789;0.0;0.91;0.0
pl-k00150687;Isak;Hien;Isak Hien;Schweden;DEFENDER;4000000;0.5;3.796;1.898;-2.337;-1.168
pl-k00150715;Igor Thiago;Nascimento Rodrigues;Igor Thiago;Brasilien;FORWARD;6000000;0.0;5.351;0.0;5.126;0.0
pl-k00150818;Brandon;Thomas-Asante;Brandon Thomas-Asante;Ghana;FORWARD;2000000;0.0;3.144;0.0;-6.374;-0.0
pl-k00150839;Jacob;Widell Zetterström;Jacob Widell Zetterström;Schweden;GOALKEEPER;1000000;0.0;3.796;0.0;-2.337;-0.0
pl-k00151785;Ali;Lajami;Ali Lajami;Saudi-Arabien;DEFENDER;1000000;0.5;3.316;1.658;-5.57;-2.785
pl-k00151824;Gonzalo;Valle;Gonzalo Valle;Ecuador;GOALKEEPER;2000000;0.5;5.04;2.52;4.088;2.044
pl-k00151835;Chadi;Riad;Chadi Riad;Marokko;DEFENDER;2000000;0.0;4.418;0.0;0.331;0.0
pl-k00151939;Kobbie;Mainoo;Kobbie Mainoo;England;MIDFIELDER;6000000;0.2;5.687;1.138;6.383;1.277
pl-k00151949;Benjamin;Tahirovic;Benjamin Tahirovic;Bosnien-Herzegowina;MIDFIELDER;4000000;0.5;3.738;1.869;-2.61;-1.305
pl-k00151950;Owen;Goodman;Owen Goodman;Kanada;GOALKEEPER;1000000;0.0;4.653;0.0;1.822;0.0
pl-k00151955;Yasin;Ayari;Yasin Ayari;Schweden;MIDFIELDER;4000000;1.0;3.796;3.796;-2.337;-2.337
pl-k00151994;Nawaf;Al-Aqidi;Nawaf Al-Aqidi;Saudi-Arabien;GOALKEEPER;1000000;0.5;3.316;1.658;-5.57;-2.785
pl-k00151999;Jassem;Gaber;Jassem Gaber;Katar;MIDFIELDER;1000000;0.0;3.194;0.0;-5.532;-0.0
pl-k00152040;Nico;Paz;Nico Paz;Argentinien;MIDFIELDER;6000000;0.0;5.991;0.0;8.658;0.0
pl-k00152043;Nico;O'Reilly;Nico O'Reilly;England;DEFENDER;8000000;0.6;5.687;3.412;6.383;3.83
pl-k00152134;José Manuel;Lopez;José Manuel Lopez;Argentinien;FORWARD;2000000;0.2;5.991;1.198;8.658;1.732
pl-k00152144;Jorrel;Hato;Jorrel Hato;Niederlande;DEFENDER;6000000;0.0;5.268;0.0;3.773;0.0
pl-k00152225;Besfort;Zeneli;Besfort Zeneli;Schweden;MIDFIELDER;2000000;0.0;3.796;0.0;-2.337;-0.0
pl-k00152229;Zakaria;Hawsawi;Zakaria Hawsawi;Saudi-Arabien;DEFENDER;1000000;0.0;3.316;0.0;-5.57;-0.0
pl-k00152337;Kevin;Rodriguez;Kevin Rodriguez;Ecuador;FORWARD;2000000;0.0;5.04;0.0;4.088;0.0
pl-k00152382;Egil;Selvik;Egil Selvik;Norwegen;GOALKEEPER;1000000;0.0;4.789;0.0;0.91;0.0
pl-k00152578;Dominique;Simon;Dominique Simon;Haiti;MIDFIELDER;1000000;0.0;3.218;0.0;-5.302;-0.0
pl-k00152897;Ngal'ayel;Mukau;Ngal'ayel Mukau;DR Kongo;MIDFIELDER;4000000;0.0;3.371;0.0;-4.126;-0.0
pl-k00153055;Parfait;Guiagon;Parfait Guiagon;Elfenbeinküste;MIDFIELDER;2000000;0.0;3.89;0.0;-2.143;-0.0
pl-k00153445;Andres;Gomez;Andres Gomez;Kolumbien;FORWARD;2000000;0.0;5.21;0.0;3.512;0.0
pl-k00153481;Gustavo;Puerta;Gustavo Puerta;Kolumbien;MIDFIELDER;2000000;0.0;5.21;0.0;3.512;0.0
pl-k00153492;Lucas;Bergvall;Lucas Bergvall;Schweden;MIDFIELDER;6000000;0.0;3.796;0.0;-2.337;-0.0
pl-k00153529;Jonas;Adjetey;Jonas Adjetey;Ghana;DEFENDER;4000000;1.0;3.144;3.144;-6.374;-6.374
pl-k00153553;Marwan;Attia;Marwan Attia;Ägypten;MIDFIELDER;2000000;0.5;3.951;1.976;-1.446;-0.723
pl-k00153662;Kaishu;Sano;Kaishu Sano;Japan;MIDFIELDER;6000000;0.667;4.848;3.233;1.906;1.272
pl-k00153748;Tyrese;Noslin;Tyrese Noslin;Curacao;MIDFIELDER;1000000;0.0;3.121;0.0;-6.73;-0.0
pl-k00153779;Johan;Manzambi;Johan Manzambi;Schweiz;MIDFIELDER;6000000;0.0;5.181;0.0;4.737;0.0
pl-k00154062;Matias;Fernandez-Pardo;Matias Fernandez-Pardo;Belgien;FORWARD;2000000;0.0;4.876;0.0;2.814;0.0
pl-k00154134;Max;Arfsten;Max Arfsten;USA;DEFENDER;2000000;0.0;3.74;0.0;-2.316;-0.0
pl-k00154187;Moise;Bombito;Moise Bombito;Kanada;DEFENDER;4000000;0.5;4.653;2.327;1.822;0.911
pl-k00154861;Marcel;Ruiz;Marcel Ruiz;Mexiko;MIDFIELDER;2000000;0.0;4.905;0.0;2.864;0.0
pl-k00155533;Lamine;Camara;Lamine Camara;Senegal;MIDFIELDER;6000000;0.25;4.598;1.149;0.171;0.043
pl-k00155566;Paul;Reverson;Paul Reverson;Ghana;GOALKEEPER;1000000;0.0;3.144;0.0;-6.374;-0.0
pl-k00155772;Lamine Yamal;Nasraoui Ebana;Lamine Yamal;Spanien;FORWARD;10000000;0.8;6.547;5.238;13.21;10.568
pl-k00155823;Luka;Vuskovic;Luka Vuskovic;Kroatien;DEFENDER;4000000;1.0;4.93;4.93;2.779;2.779
pl-k00155858;Yaimar;Medina;Yaimar Medina;Ecuador;DEFENDER;1000000;0.0;5.04;0.0;4.088;0.0
pl-k00155860;Kendry;Paez;Kendry Paez;Ecuador;MIDFIELDER;2000000;0.0;5.04;0.0;4.088;0.0
pl-k00155868;Petar;Sucic;Petar Sucic;Kroatien;MIDFIELDER;4000000;0.5;4.93;2.465;2.779;1.39
pl-k00156015;Lennart;Karl;Lennart Karl;Deutschland;MIDFIELDER;4000000;0.0;5.097;0.0;3.97;0.0
pl-k00156130;Rayan Vitor;Simplicio Rocha;Rayan;Brasilien;FORWARD;4000000;0.0;5.351;0.0;5.126;0.0
pl-k00156476;José;Cordoba;José Cordoba;Panama;DEFENDER;2000000;0.5;3.879;1.94;-2.104;-1.052
pl-k00156642;Cristhian;Loor;Cristhian Loor;Ecuador;GOALKEEPER;1000000;0.0;5.04;0.0;4.088;0.0
pl-k00156656;Denil;Castillo;Denil Castillo;Ecuador;MIDFIELDER;2000000;0.0;5.04;0.0;4.088;0.0
pl-k00156668;Abdukodir;Khusanov;Abdukodir Khusanov;Usbekistan;DEFENDER;4000000;0.5;3.684;1.842;-2.905;-1.452
pl-k00156671;Jakhongir;Urozov;Jakhongir Urozov;Usbekistan;DEFENDER;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00156678;Umarali;Rakhmonaliev;Umarali Rakhmonaliev;Usbekistan;MIDFIELDER;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00156680;Sherzod;Esanov;Sherzod Esanov;Usbekistan;MIDFIELDER;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00156687;Abbosbek;Fayzullayev;Abbosbek Fayzullayev;Usbekistan;FORWARD;2000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00156869;Jun-Ho;Bae;Jun-Ho Bae;Südkorea;MIDFIELDER;2000000;0.0;4.339;0.0;0.171;0.0
pl-k00157020;Pau;Cubarsi;Pau Cubarsi;Spanien;DEFENDER;8000000;0.4;6.547;2.619;13.21;5.284
pl-k00157077;Ali;Jasim;Ali Jasim;Irak;MIDFIELDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00157528;David Möller;Wolfe;David Möller Wolfe;Norwegen;DEFENDER;2000000;1.0;4.789;4.789;0.91;0.91
pl-k00157538;Niko;Sigur;Niko Sigur;Kanada;DEFENDER;2000000;0.0;4.653;0.0;1.822;0.0
pl-k00157541;Toni;Fruk;Toni Fruk;Kroatien;MIDFIELDER;2000000;0.0;4.93;0.0;2.779;0.0
pl-k00157754;Joaquin;Seys;Joaquin Seys;Belgien;DEFENDER;2000000;0.0;4.876;0.0;2.814;0.0
pl-k00157847;Kevin;Castano;Kevin Castano;Kolumbien;MIDFIELDER;1000000;0.0;5.21;0.0;3.512;0.0
pl-k00157873;Jussef;Nasrawe;Jussef Nasrawe;Irak;MIDFIELDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00158117;Azarias;Londono;Azarias Londono;Panama;FORWARD;1000000;0.0;3.879;0.0;-2.104;-0.0
pl-k00158118;Cesar;Samudio;Cesar Samudio;Panama;GOALKEEPER;1000000;0.0;3.879;0.0;-2.104;-0.0
pl-k00158296;Assane;Diao;Assane Diao;Senegal;FORWARD;4000000;0.0;4.598;0.0;0.171;0.0
pl-k00158506;Amar;Memic;Amar Memic;Bosnien-Herzegowina;MIDFIELDER;1000000;1.0;3.738;3.738;-2.61;-2.61
pl-k00158727;Cameron;Burgess;Cameron Burgess;Australien;DEFENDER;2000000;0.667;4.066;2.712;-0.993;-0.662
pl-k00158935;Neil;El Aynaoui;Neil El Aynaoui;Marokko;MIDFIELDER;4000000;0.75;4.418;3.314;0.331;0.248
pl-k00159168;Florian;Wiegele;Florian Wiegele;Österreich;GOALKEEPER;1000000;0.0;4.129;0.0;-1.1;-0.0
pl-k00159278;Wagner Fabricio;Cardoso Pina;Wagner Pina;Kap Verde;DEFENDER;2000000;0.0;3.272;0.0;-5.876;-0.0
pl-k00159373;Rafik;Belghali;Rafik Belghali;Algerien;DEFENDER;4000000;1.0;3.705;3.705;-2.846;-2.846
pl-k00159375;Zakaria;El Ouahdi;Zakaria El Ouahdi;Marokko;DEFENDER;4000000;0.0;4.418;0.0;0.331;0.0
pl-k00159415;Christopher;Bonsu Baah;Christopher Bonsu Baah;Ghana;FORWARD;4000000;0.0;3.144;0.0;-6.374;-0.0
pl-k00159775;Ruslanbek;Jiyanov;Ruslanbek Jiyanov;Usbekistan;FORWARD;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00159810;Luc;de Fougerolles;Luc de Fougerolles;Kanada;DEFENDER;1000000;0.0;4.653;0.0;1.822;0.0
pl-k00159983;Helio Sandro;Oliveira Alves Varela;Helio Varela;Kap Verde;FORWARD;1000000;1.0;3.272;3.272;-5.876;-5.876
pl-k00160199;Jeremy;Arevalo;Jeremy Arevalo;Ecuador;FORWARD;2000000;0.0;5.04;0.0;4.088;0.0
pl-k00160498;Ermin;Mahmic;Ermin Mahmic;Bosnien-Herzegowina;MIDFIELDER;1000000;0.0;3.738;0.0;-2.61;-0.0
pl-k00160664;Monsef;Bakrar;Monsef Bakrar;Algerien;FORWARD;2000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00161073;Olwethu;Makhanya;Olwethu Makhanya;Südafrika;DEFENDER;1000000;0.0;3.314;0.0;-4.325;-0.0
pl-k00161351;Ilay;Camara;Ilay Camara;Senegal;DEFENDER;2000000;0.0;4.598;0.0;0.171;0.0
pl-k00161633;Ayyoub;Bouaddi;Ayyoub Bouaddi;Marokko;MIDFIELDER;4000000;0.0;4.418;0.0;0.331;0.0
pl-k00161642;Yusuf;Akcicek;Yusuf Akcicek;Türkei;DEFENDER;2000000;0.0;4.976;0.0;2.252;0.0
pl-k00162106;Lachlan;Bayliss;Lachlan Bayliss;Neuseeland;MIDFIELDER;1000000;0.0;3.48;0.0;-3.434;-0.0
pl-k00162640;Bekhruz;Karimov;Bekhruz Karimov;Usbekistan;DEFENDER;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00162760;Amirmohammad;Razzaghinia;Amirmohammad Razzaghinia;Iran;MIDFIELDER;1000000;0.0;4.3;0.0;-0.05;-0.0
pl-k00162762;Kasra;Taheri;Kasra Taheri;Iran;FORWARD;1000000;0.0;4.3;0.0;-0.05;-0.0
pl-k00162785;Federico;Vinas;Federico Vinas;Uruguay;FORWARD;2000000;0.0;4.672;0.0;1.55;0.0
pl-k00162898;Kerim;Alajbegovic;Kerim Alajbegovic;Bosnien-Herzegowina;MIDFIELDER;4000000;0.0;3.738;0.0;-2.61;-0.0
pl-k00162977;Fiston;Mayele;Fiston Mayele;DR Kongo;FORWARD;2000000;0.0;3.371;0.0;-4.126;-0.0
pl-k00163051;Ricardo;Goss;Ricardo Goss;Südafrika;GOALKEEPER;1000000;0.0;3.314;0.0;-4.325;-0.0
pl-k00163067;Nkosinathi;Sibisi;Nkosinathi Sibisi;Südafrika;DEFENDER;1000000;0.5;3.314;1.657;-4.325;-2.162
pl-k00163078;Khuliso;Mudau;Khuliso Mudau;Südafrika;DEFENDER;2000000;1.0;3.314;3.314;-4.325;-4.325
pl-k00163084;Jayden;Adams;Jayden Adams;Südafrika;MIDFIELDER;2000000;0.0;3.314;0.0;-4.325;-0.0
pl-k00163113;Ahmed;Basil;Ahmed Basil;Irak;GOALKEEPER;2000000;1.0;3.185;3.185;-5.568;-5.568
pl-k00163114;Ahmed;Yahya;Ahmed Yahya;Irak;DEFENDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00163117;Oussama;Benbout;Oussama Benbout;Algerien;GOALKEEPER;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00163118;Mohamed Amine;Tougai;Mohamed Amine Tougai;Algerien;DEFENDER;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00163127;Ibrahim;Bayesh;Ibrahim Bayesh;Irak;MIDFIELDER;1000000;1.0;3.185;3.185;-5.568;-5.568
pl-k00163129;Amir;Al-Ammari;Amir Al-Ammari;Irak;MIDFIELDER;1000000;1.0;3.185;3.185;-5.568;-5.568
pl-k00163131;Hasan;Abdulkareem;Hasan Abdulkareem;Irak;MIDFIELDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00163134;Ayman;Hussein;Ayman Hussein;Irak;FORWARD;1000000;1.0;3.185;3.185;-5.568;-5.568
pl-k00163135;Ali;Al-Hamadi;Ali Al-Hamadi;Irak;FORWARD;2000000;1.0;3.185;3.185;-5.568;-5.568
pl-k00163193;Thapelo;Maseko;Thapelo Maseko;Südafrika;FORWARD;1000000;0.0;3.314;0.0;-4.325;-0.0
pl-k00163292;Mohammad;Abu Hashish;Mohammad Abu Hashish;Jordanien;DEFENDER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00163293;Abdallah;Nasib;Abdallah Nasib;Jordanien;DEFENDER;2000000;0.5;3.484;1.742;-3.906;-1.953
pl-k00163294;Mohannad;Abu Taha;Mohannad Abu Taha;Jordanien;MIDFIELDER;2000000;0.5;3.484;1.742;-3.906;-1.953
pl-k00163295;Nizar;Al-Rashdan;Nizar Al-Rashdan;Jordanien;MIDFIELDER;2000000;0.5;3.484;1.742;-3.906;-1.953
pl-k00163296;Ahmad;Al-Juaidi;Ahmad Al-Juaidi;Jordanien;GOALKEEPER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00163300;Ali;Olwan;Ali Olwan;Jordanien;FORWARD;2000000;0.5;3.484;1.742;-3.906;-1.953
pl-k00163301;Noor;Al-Rawabdeh;Noor Al-Rawabdeh;Jordanien;MIDFIELDER;2000000;0.5;3.484;1.742;-3.906;-1.953
pl-k00163310;Rajaei;Ayed;Rajaei Ayed;Jordanien;MIDFIELDER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00163312;Yazeed;Abulaila;Yazeed Abulaila;Jordanien;GOALKEEPER;2000000;1.0;3.484;3.484;-3.906;-3.906
pl-k00163313;Mahmoud;Al-Mardi;Mahmoud Al-Mardi;Jordanien;FORWARD;2000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00163335;Abdulla;Abdullaev;Abdulla Abdullaev;Usbekistan;DEFENDER;1000000;0.5;3.684;1.842;-2.905;-1.452
pl-k00163337;Abduvokhid;Nematov;Abduvokhid Nematov;Usbekistan;GOALKEEPER;2000000;0.5;3.684;1.842;-2.905;-1.452
pl-k00163340;Sherzod;Nasrullaev;Sherzod Nasrullaev;Usbekistan;DEFENDER;2000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00163342;Botirali;Ergashev;Botirali Ergashev;Usbekistan;GOALKEEPER;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00163343;Umar;Eshmurodov;Umar Eshmurodov;Usbekistan;DEFENDER;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00163344;Khojiakbar;Alijonov;Khojiakbar Alijonov;Usbekistan;DEFENDER;1000000;0.5;3.684;1.842;-2.905;-1.452
pl-k00163345;Azizjon;Ganiev;Azizjon Ganiev;Usbekistan;MIDFIELDER;2000000;0.5;3.684;1.842;-2.905;-1.452
pl-k00164025;Guillermo;Martinez;Guillermo Martinez;Mexiko;FORWARD;1000000;0.0;4.905;0.0;2.864;0.0
pl-k00164068;Samir;El Mourabet;Samir El Mourabet;Marokko;MIDFIELDER;4000000;0.0;4.418;0.0;0.331;0.0
pl-k00164170;Ahmed;Al-Ganehi;Ahmed Al-Ganehi;Katar;MIDFIELDER;2000000;0.0;3.194;0.0;-5.532;-0.0
pl-k00164204;Hossam;Abdel-Maguid;Hossam Abdel-Maguid;Ägypten;DEFENDER;2000000;0.0;3.951;0.0;-1.446;-0.0
pl-k00164206;Abdallah;Al-Fakhouri;Abdallah Al-Fakhouri;Jordanien;GOALKEEPER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00164207;Salim;Obaid;Salim Obaid;Jordanien;DEFENDER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00164208;Ibrahim;Sadeh;Ibrahim Sadeh;Jordanien;MIDFIELDER;1000000;0.0;3.484;0.0;-3.906;-0.0
pl-k00164234;Zaid;Tahseen;Zaid Tahseen;Irak;DEFENDER;1000000;1.0;3.185;3.185;-5.568;-5.568
pl-k00164244;Zineddine;Belaid;Zineddine Belaid;Algerien;DEFENDER;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00164280;Aria;Yousefi;Aria Yousefi;Iran;MIDFIELDER;1000000;0.5;4.3;2.15;-0.05;-0.025
pl-k00164281;Ahmed;Al-Kassar;Ahmed Al-Kassar;Saudi-Arabien;GOALKEEPER;1000000;0.0;3.316;0.0;-5.57;-0.0
pl-k00164282;Mehdi;Ghayedi;Mehdi Ghayedi;Iran;MIDFIELDER;2000000;0.5;4.3;2.15;-0.05;-0.025
pl-k00164297;Akam;Hashem;Akam Hashem;Irak;DEFENDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00164331;Dario;Naamo;Dario Naamo;Irak;DEFENDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00164341;Azizbek;Amonov;Azizbek Amonov;Usbekistan;FORWARD;1000000;0.0;3.684;0.0;-2.905;-0.0
pl-k00164366;Fares;Ghedjemis;Fares Ghedjemis;Algerien;FORWARD;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00164398;El Hadji Malick;Diouf;El Hadji Malick Diouf;Senegal;DEFENDER;4000000;0.25;4.598;1.149;0.171;0.043
pl-k00164434;Taha;Ali;Taha Ali;Schweden;MIDFIELDER;1000000;0.0;3.796;0.0;-2.337;-0.0
pl-k00164504;Gessime;Yassine;Gessime Yassine;Marokko;FORWARD;4000000;0.0;4.418;0.0;0.331;0.0
pl-k00165013;Anis;Hadj Moussa;Anis Hadj Moussa;Algerien;FORWARD;2000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00165535;Kento;Shiogai;Kento Shiogai;Japan;FORWARD;2000000;0.0;4.848;0.0;1.906;0.0
pl-k00165936;Marko;Farji;Marko Farji;Irak;MIDFIELDER;2000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00165980;Mohammad;Ghorbani;Mohammad Ghorbani;Iran;MIDFIELDER;1000000;0.5;4.3;2.15;-0.05;-0.025
pl-k00166081;Sohaib;Nair;Sohaib Nair;Algerien;DEFENDER;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00166588;Juan;Portilla;Juan Portilla;Kolumbien;MIDFIELDER;1000000;0.0;5.21;0.0;3.512;0.0
pl-k00166769;Jiovany;Ramos;Jiovany Ramos;Panama;DEFENDER;1000000;0.0;3.879;0.0;-2.104;-0.0
pl-k00166848;Alex;Arce;Alex Arce;Paraguay;FORWARD;2000000;0.0;4.452;0.0;0.178;0.0
pl-k00167079;Sondre;Langaas;Sondre Langaas;Norwegen;DEFENDER;1000000;0.0;4.789;0.0;0.91;0.0
pl-k00167795;Wilguens;Paugain;Wilguens Paugain;Haiti;DEFENDER;1000000;0.0;3.218;0.0;-5.302;-0.0
pl-k00168538;Raul;Rangel;Raul Rangel;Mexiko;GOALKEEPER;4000000;0.75;4.905;3.679;2.864;2.148
pl-k00168586;Edgardo;Farina;Edgardo Farina;Panama;DEFENDER;1000000;0.0;3.879;0.0;-2.104;-0.0
pl-k00168599;Gustavo;Velazquez;Gustavo Velazquez;Paraguay;DEFENDER;1000000;0.5;4.452;2.226;0.178;0.089
pl-k00168931;Kumel;Saadi;Kumel Saadi;Irak;GOALKEEPER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00168935;Mustafa;Saadoon;Mustafa Saadoon;Irak;DEFENDER;1000000;0.0;3.185;0.0;-5.568;-0.0
pl-k00169048;Christophe;Kabongo;Christophe Kabongo;Tschechien;FORWARD;1000000;0.0;4.198;0.0;-0.433;-0.0
pl-k00169114;Mahmoud;Saber;Mahmoud Saber;Ägypten;MIDFIELDER;1000000;0.0;3.951;0.0;-1.446;-0.0
pl-k00169120;Gustavo;Caballero;Gustavo Caballero;Paraguay;MIDFIELDER;1000000;0.0;4.452;0.0;0.178;0.0
pl-k00169163;Tyler;Bindon;Tyler Bindon;Neuseeland;DEFENDER;2000000;1.0;3.48;3.48;-3.434;-3.434
pl-k00169646;Caleb;Yirenkyi;Caleb Yirenkyi;Ghana;MIDFIELDER;4000000;1.0;3.144;3.144;-6.374;-6.374
pl-k00169695;Amin;Chiakha;Amin Chiakha;Algerien;FORWARD;2000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00169738;Alexandr;Sojka;Alexandr Sojka;Tschechien;MIDFIELDER;2000000;0.0;4.198;0.0;-0.433;-0.0
pl-k00170043;Yacine;Titraoui;Yacine Titraoui;Algerien;MIDFIELDER;1000000;0.0;3.705;0.0;-2.846;-0.0
pl-k00170138;Promise;David;Promise David;Kanada;FORWARD;1000000;0.0;4.653;0.0;1.822;0.0
pl-k00171059;Torbjörn;Heggem;Torbjörn Heggem;Norwegen;DEFENDER;2000000;0.0;4.789;0.0;0.91;0.0
pl-k00171525;Ibrahim;Mbaye;Ibrahim Mbaye;Senegal;FORWARD;4000000;0.0;4.598;0.0;0.171;0.0
pl-k00172013;Brian;Cipenga;Brian Cipenga;DR Kongo;MIDFIELDER;2000000;0.0;3.371;0.0;-4.126;-0.0
pl-k00172054;Deniz;Gül;Deniz Gül;Türkei;FORWARD;2000000;0.0;4.976;0.0;2.252;0.0
pl-k00172178;Christ;Inao Oulai;Christ Inao Oulai;Elfenbeinküste;MIDFIELDER;4000000;0.5;3.89;1.945;-2.143;-1.072
pl-k00172237;Prince Kwabena;Adu;Prince Kwabena Adu;Ghana;FORWARD;2000000;0.5;3.144;1.572;-6.374;-3.187
pl-k00172933;Findlay;Curtis;Findlay Curtis;Schottland;MIDFIELDER;1000000;0.0;4.12;0.0;-0.984;-0.0
pl-k00173156;Francis;de Vries;Francis de Vries;Neuseeland;DEFENDER;1000000;0.5;3.48;1.74;-3.434;-1.717
pl-k00173161;Lucas;Herrington;Lucas Herrington;Australien;DEFENDER;1000000;0.0;4.066;0.0;-0.993;-0.0
pl-k00173746;Nidal;Celik;Nidal Celik;Bosnien-Herzegowina;DEFENDER;2000000;0.0;3.738;0.0;-2.61;-0.0
pl-k00174370;Victor;Munoz;Victor Munoz;Spanien;FORWARD;4000000;0.0;6.547;0.0;13.21;0.0
pl-k00174671;Keisuke;Goto;Keisuke Goto;Japan;FORWARD;4000000;0.0;4.848;0.0;1.906;0.0
pl-k00174699;Gilberto;Mora;Gilberto Mora;Mexiko;MIDFIELDER;4000000;0.25;4.905;1.226;2.864;0.716
pl-k00174794;Bazoumana;Touré;Bazoumana Touré;Elfenbeinküste;FORWARD;4000000;0.0;3.89;0.0;-2.143;-0.0
pl-k00176299;Yan;Diomande;Yan Diomande;Elfenbeinküste;FORWARD;6000000;0.5;3.89;1.945;-2.143;-1.072
pl-k00176341;Darwin;Guagua;Darwin Guagua;Ecuador;MIDFIELDER;1000000;0.0;5.04;0.0;4.088;0.0
pl-k00176354;Henrik;Falchener;Henrik Falchener;Norwegen;DEFENDER;1000000;0.0;4.789;0.0;0.91;0.0
pl-k00176368;Samukele;Kabini;Samukele Kabini;Südafrika;DEFENDER;2000000;0.5;3.314;1.657;-4.325;-2.162
pl-k00176529;Hamza;Abdelkarim;Hamza Abdelkarim;Ägypten;FORWARD;1000000;0.0;3.951;0.0;-1.446;-0.0
pl-k00177011;Moteb;Al-Harbi;Moteb Al-Harbi;Saudi-Arabien;DEFENDER;2000000;0.0;3.316;0.0;-5.57;-0.0
pl-k00177016;Iqraam;Rayners;Iqraam Rayners;Südafrika;FORWARD;1000000;0.0;3.314;0.0;-4.325;-0.0
pl-k00177713;Hugo;Sochurek;Hugo Sochurek;Tschechien;MIDFIELDER;2000000;0.0;4.198;0.0;-0.433;-0.0
pl-k00177919;Mateo;Chavez;Mateo Chavez;Mexiko;DEFENDER;1000000;0.0;4.905;0.0;2.864;0.0
pl-k00177949;Duke;Lacroix;Duke Lacroix;Haiti;DEFENDER;1000000;0.5;3.218;1.609;-5.302;-2.651
pl-k00177969;Nawaf;Boushal;Nawaf Boushal;Saudi-Arabien;DEFENDER;1000000;1.0;3.316;3.316;-5.57;-5.57
pl-k00177972;Ziyad;Al-Johani;Ziyad Al-Johani;Saudi-Arabien;MIDFIELDER;1000000;0.0;3.316;0.0;-5.57;-0.0
pl-k00177974;Abdullah;Al-Salem;Abdullah Al-Salem;Saudi-Arabien;FORWARD;1000000;0.0;3.316;0.0;-5.57;-0.0
pl-k00177978;Ali;Majrashi;Ali Majrashi;Saudi-Arabien;DEFENDER;1000000;0.5;3.316;1.658;-5.57;-2.785
